PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA UTILITARIA,TOTAL GASTOS
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 1-ABASOLO,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,CLAUDIA DE JESUS MENDEZ GALLAGA,05/04/2021,02/06/2021,08/04/2021 03:32:50 a.m.,ACTIVO,,782386.42,,400.87,,,,,,,400.87
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 1-ABASOLO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,ABEL GALLARDO MORALES,05/04/2021,02/06/2021,06/04/2021 11:44:48 p.m.,ACTIVO,,782386.42,,6022.72,,207126.31,,,,49905.42,263054.45
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 1-ABASOLO,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MA ROSARIO JUAREZ NEGRETE,05/04/2021,02/06/2021,09/04/2021 09:46:52 p.m.,ACTIVO,,782386.42,,,,2486.53,,,,3862.32,6348.85
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 2-ACAMBARO,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,JUANA MARIA TREVIÑO CARDONA,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,938988.76,,400.87,,,,,,,400.87
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 2-ACAMBARO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,CLAUDIA SILVA CAMPOS,05/04/2021,02/06/2021,06/04/2021 11:44:48 p.m.,ACTIVO,,938988.76,,18934,,4527.62,,,,6225.72,29687.34
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 2-ACAMBARO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,LUIS ARTURO RAZO RANGEL,05/04/2021,02/06/2021,08/04/2021 01:40:23 a.m.,ACTIVO,,938988.76,,3050,,,,,,,3050
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 2-ACAMBARO,PRESIDENTE MUNICIPAL,CI,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,OZIEL GARCIA GUERRERO,05/04/2021,02/06/2021,06/04/2021 11:33:22 p.m.,ACTIVO,,938988.76,,4178.02,,12900,,,,3000,20078.02
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 3-SAN MIGUEL DE ALLENDE,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,MARIA AUXILIO MAGDALENA TRUJILLO RODRIGUEZ,05/04/2021,02/06/2021,08/04/2021 03:32:50 a.m.,ACTIVO,,1363822.09,,9280,,,,,,,9280
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 3-SAN MIGUEL DE ALLENDE,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,LUIS ALBERTO VILLARREAL GARCIA,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,1363822.09,,33879.48,,458568.25,,,,141791.74,634239.47
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 3-SAN MIGUEL DE ALLENDE,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JOSE LUIS VARGAS RAMIREZ,05/04/2021,02/06/2021,10/04/2021 12:40:33 a.m.,ACTIVO,,1363822.09,,,,4334.43,,,,6732.65,11067.08
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 3-SAN MIGUEL DE ALLENDE,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ALAN RAFAEL ROMO GOFF,05/04/2021,02/06/2021,10/04/2021 03:56:43 p.m.,ACTIVO,,1363822.09,,2910,,35433.33,,,,,38343.33
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 4-APASEO EL ALTO,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,ROSALINA LARA RODRIGUEZ,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,706594.43,,400.87,,,,,,,400.87
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 4-APASEO EL ALTO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,GUADALUPE MONSERRAT MENDOZA CANO,05/04/2021,02/06/2021,06/04/2021 11:44:48 p.m.,ACTIVO,,706594.43,,5679,,29177.06,,,,33200.87,68056.93
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 4-APASEO EL ALTO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,FORTINO RODRIGUEZ GUERRERO,05/04/2021,02/06/2021,08/04/2021 01:49:35 a.m.,ACTIVO,,706594.43,,6700,,14438,,,,,21138
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 5-APASEO EL GRANDE,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,JUAN MANUEL MENDOZA MORALES,05/04/2021,02/06/2021,08/04/2021 03:32:50 a.m.,ACTIVO,,836747.02,,400.87,,,,,,,400.87
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 5-APASEO EL GRANDE,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,JOSE LUIS OLIVEROS USABIAGA,05/04/2021,02/06/2021,06/04/2021 11:44:48 p.m.,ACTIVO,,836747.02,,52204,,101494.63,,15080,,7287.85,176066.48
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 5-APASEO EL GRANDE,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,LORENZO LICEA ROJAS,05/04/2021,02/06/2021,09/04/2021 11:47:41 p.m.,ACTIVO,,836747.02,,,,2659.3,,,,4130.69,6789.99
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 5-APASEO EL GRANDE,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,MOISES GUERRERO LARA,05/04/2021,02/06/2021,08/04/2021 01:40:23 a.m.,ACTIVO,,836747.02,,,,,,,,835.2,835.2
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 6-ATARJEA,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,MARIA ELENA RAMOS LOYOLA,05/04/2021,02/06/2021,06/04/2021 11:44:48 p.m.,ACTIVO,,212775.63,,,,1025.95,,,,1410.74,2436.69
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 6-ATARJEA,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,CIRILO HERNANDEZ GARCIA,05/04/2021,02/06/2021,10/04/2021 02:06:37 a.m.,ACTIVO,,212775.63,,2210,,14602.67,,,,,16812.67
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 7-CELAYA,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,MA ARACELI MORALES MANCERA,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,3676732.21,,11600,,,,,,,11600
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 7-CELAYA,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,FRANCISCO JAVIER MENDOZA MARQUEZ,05/04/2021,02/06/2021,06/04/2021 11:44:48 p.m.,ACTIVO,,3676732.21,,23482.7,,69928.54,,562275.2,,120425.73,776112.17
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 7-CELAYA,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,EMMA JAQUELINE LEON VAZQUEZ,05/04/2021,02/06/2021,09/04/2021 11:56:17 p.m.,ACTIVO,,3676732.21,,,,11685.22,,,,18150.59,29835.81
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 7-CELAYA,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,CARLOS ALBERTO TREJO DIAZ,05/04/2021,02/06/2021,10/04/2021 03:56:43 p.m.,ACTIVO,,3676732.21,,,,11728.47,,,,104.4,11832.87
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 8-MANUEL DOBLADO,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,ALICIA VILLANUEVA PAZ,05/04/2021,02/06/2021,08/04/2021 03:32:50 a.m.,ACTIVO,,351838.18,,8000,,,,,,,8000
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 8-MANUEL DOBLADO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,BLANCA HAYDEE PRECIADO PEREZ,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,351838.18,,15389.55,,1696.49,,,,2332.76,19418.8
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 8-MANUEL DOBLADO,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JACQUELINE JARAMILLO ROJAS,05/04/2021,02/06/2021,10/04/2021 12:21:38 a.m.,ACTIVO,,351838.18,,,,1118.18,,,,1736.88,2855.06
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 8-MANUEL DOBLADO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ERIKA CARMONA VELAZQUEZ,05/04/2021,02/06/2021,10/04/2021 03:21:42 p.m.,ACTIVO,,351838.18,,4856.25,,9580,,,,,14436.25
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 9-COMONFORT,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,MA FRANCISCA AVILES LOPEZ,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,720891.78,,400.87,,,,,,,400.87
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 9-COMONFORT,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,CLAUDIO SANTOYO CABELLO,05/04/2021,02/06/2021,06/04/2021 11:44:48 p.m.,ACTIVO,,720891.78,,9782.5,,102279,,23200,40600,49091.46,224952.96
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 9-COMONFORT,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,BLANCA ESTELA TAPIA GUERRERO,05/04/2021,02/06/2021,10/04/2021 02:11:59 a.m.,ACTIVO,,720891.78,,12000,,12736,,,,,24736
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 9-COMONFORT,PRESIDENTE MUNICIPAL,CI,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,SERGIO LUIS VAZQUEZ ORTEGA,05/04/2021,02/06/2021,06/04/2021 11:33:22 p.m.,ACTIVO,,720891.78,,84000,,,,,50000,,134000
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 10-CORONEO,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,HECTOR CORREA MONDRAGON,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,231725.76,,4150,,,,,,,4150
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 10-CORONEO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,ARACELI PEREZ GRANADOS,05/04/2021,02/06/2021,06/04/2021 11:44:48 p.m.,ACTIVO,,231725.76,,7938.16,,26303.14,,,,1536.37,35777.67
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 11-CORTAZAR,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,MARIA LUISA CORTES VARGAS,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,809086.17,,5041,,,,,,,5041
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 11-CORTAZAR,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,ARIEL ENRIQUE CORONA RODRIGUEZ,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,809086.17,,4956,,3901.25,,,,5364.45,14221.7
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 11-CORTAZAR,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JAIRO JAVIER MONTERO HUICHAPEÑO,05/04/2021,02/06/2021,10/04/2021 12:04:52 a.m.,ACTIVO,,809086.17,,,,2571.4,,,,3994.14,6565.54
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 12-CUERAMARO,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,J ROMAN GOMEZ TRONCOSO,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,328413.54,,4657,,,,,,,4657
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 12-CUERAMARO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,MOISES FELIPE MUÑOZ CORTEZ,05/04/2021,02/06/2021,06/04/2021 11:44:48 p.m.,ACTIVO,,328413.54,,,,1583.53,,,,2177.44,3760.97
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 13-DOCTOR MORA,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,EVANGELINA RIOS RIVERA,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,337127.68,,400.87,,,,,,,400.87
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 13-DOCTOR MORA,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,ANNEL MIRANDA RESENDIZ,05/04/2021,02/06/2021,06/04/2021 11:44:48 p.m.,ACTIVO,,337127.68,,31802.18,,32371.56,,,,57813.08,121986.82
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 13-DOCTOR MORA,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,AARON CABRERA VELAZQUEZ,05/04/2021,02/06/2021,10/04/2021 12:07:40 a.m.,ACTIVO,,337127.68,,,,1071.43,,,,1664.26,2735.69
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 14-DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,MARTIN ACUÑA CHARLES,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,1258482.02,,400.87,,,,,,,400.87
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 14-DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,ADRIAN HERNANDEZ ALEJANDRI,05/04/2021,02/06/2021,06/04/2021 11:44:48 p.m.,ACTIVO,,1258482.02,,61660,,15068.17,,,,8344.06,85072.23
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 14-DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JOSE LUIS PICON GALVAN,05/04/2021,02/06/2021,10/04/2021 12:15:46 a.m.,ACTIVO,,1258482.02,,2155.17,,27680.67,,,,15768.66,45604.5
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 14-DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,PRESIDENTE MUNICIPAL,CI,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JOSE JULIO GONZALEZ LANDEROS,05/04/2021,02/06/2021,06/04/2021 11:33:22 p.m.,ACTIVO,,1258482.02,1786.41,14150,,2552,,,,19113.7,37602.11
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 15-GUANAJUATO,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,MARIBEL TOVAR ALVAREZ,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,1525206.17,,400.87,,,,,,,400.87
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 15-GUANAJUATO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,MARIO ALEJANDRO NAVARRO SALDAÑA,05/04/2021,02/06/2021,06/04/2021 11:44:48 p.m.,ACTIVO,,1525206.17,,44827,,25952.26,,701.8,72000,173379.2,316860.26
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 15-GUANAJUATO,PRESIDENTE MUNICIPAL,COA,VA POR GUANAJUATO,PRI-PRD,EDGAR CASTRO CERRILLO,05/04/2021,02/06/2021,11/04/2021 05:08:21 p.m.,ACTIVO,,1525206.17,,5900,,,,,,,5900
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 16-HUANIMARO,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,ANA KAREN RODRIGUEZ HERNANDEZ,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,306699.02,,400.87,,,,,,,400.87
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 16-HUANIMARO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,M TERESA CHACON GONZALEZ,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,306699.02,,27035.66,,1478.83,,,,2033.47,30547.96
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 17-IRAPUATO,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,OFELIA VILLASEÑOR AVILA,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,3910029.02,,400.87,,,,,,,400.87
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 17-IRAPUATO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,LORENA DEL CARMEN ALFARO GARCIA,05/04/2021,02/06/2021,06/04/2021 11:44:48 p.m.,ACTIVO,,3910029.02,,487517.63,,32137.46,,136648,150000,30104.55,836407.64
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 17-IRAPUATO,PRESIDENTE MUNICIPAL,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,KAREN MARLEN GUERRA RAMIREZ,05/04/2021,02/06/2021,07/04/2021 11:33:25 p.m.,ACTIVO,,3910029.02,,12000,,,,,,,12000
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 18-JARAL DEL PROGRESO,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,NEFTALI RUIZ LEON,05/04/2021,02/06/2021,08/04/2021 03:32:50 a.m.,ACTIVO,,351263.5,,2000,,,,,,,2000
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 18-JARAL DEL PROGRESO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,LETICIA GOMEZ CERVANTES,05/04/2021,02/06/2021,06/04/2021 11:44:48 p.m.,ACTIVO,,351263.5,,7190.09,,1693.71,,,,2328.94,11212.74
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 18-JARAL DEL PROGRESO,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,DIEGO SERRANO HERNANDEZ,05/04/2021,02/06/2021,10/04/2021 12:17:58 a.m.,ACTIVO,,351263.5,,,,1116.36,,,,1734.04,2850.4
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 18-JARAL DEL PROGRESO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ELISA RAMIREZ RODRIGUEZ,05/04/2021,02/06/2021,10/04/2021 03:46:56 a.m.,ACTIVO,,351263.5,,,,2602.12,,,,,2602.12
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 18-JARAL DEL PROGRESO,PRESIDENTE MUNICIPAL,CI,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JESUS IGNACIO ORTEGA OJEDA,05/04/2021,02/06/2021,06/04/2021 11:33:22 p.m.,ACTIVO,,351263.5,1438,9795.32,,9898,,,1700,4025.93,26857.25
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 19-JERECUARO,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,JORGE VEGA CASTILLO,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,659470.5,,4700,,,,,,,4700
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 19-JERECUARO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,ESTELA CHAVEZ CERRILLO,05/04/2021,02/06/2021,06/04/2021 11:44:48 p.m.,ACTIVO,,659470.5,,0,,13279.84,,,,33122.45,46402.29
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 19-JERECUARO,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,FERNANDO GRANADOS ALEJO,05/04/2021,02/06/2021,10/04/2021 12:19:44 a.m.,ACTIVO,,659470.5,,,,2095.89,,,,3255.54,5351.43
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 19-JERECUARO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,KARLA ZULEYMA GARCIA ROMERO,05/04/2021,02/06/2021,08/04/2021 01:49:35 a.m.,ACTIVO,,659470.5,,,,10559.63,,,,,10559.63
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 20-LEON,PRESIDENTE MUNICIPAL,C,MORENA,MORENA,FRANCISCO RICARDO SHEFFIELD PADILLA,05/04/2021,02/06/2021,11/04/2021 07:33:19 p.m.,ACTIVO,,9745364.31,,54154.11,,,,,,,54154.11
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 20-LEON,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,MARCOS CECILIO VAQUERO RULL,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,9745364.31,,400.87,,,,,,,400.87
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 20-LEON,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,ALEJANDRA GUTIERREZ CAMPOS,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,9745364.31,,36931.39,36000,256114.82,,670601.6,54400,253139.4,1307187.21
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 20-LEON,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,SERGIO ALEJANDRO CONTRERAS GUERRERO,05/04/2021,02/06/2021,11/04/2021 04:30:51 p.m.,ACTIVO,,9745364.31,,,,15937.33,,,,,15937.33
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 21-MOROLEON,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,GRECIA SHARINE PANTOJA ALVAREZ,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,662787.59,,22970.72,,52466.22,,,,37880.04,113316.98
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 22-OCAMPO,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,ANTONIO MARTINEZ RODRIGUEZ,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,294949.82,,5000,,,,,,,5000
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 22-OCAMPO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,HILDA MARITZA ALBA GARCIA,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,294949.82,,5806.08,,1422.19,,,,1955.58,9183.85
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 22-OCAMPO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,JUAN JOSE VARGAS ANDRADE,05/04/2021,02/06/2021,09/04/2021 04:52:55 p.m.,ACTIVO,,294949.82,,,,8696.74,,,,,8696.74
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 23-PENJAMO,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,NESTOR FABRICIO FLORES GUERRERO,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,1324572.46,,400.87,,,,,,,400.87
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 23-PENJAMO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,OMAR GREGORIO MENDOZA FLORES,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,1324572.46,,19378.89,,175119.23,,,34800,52436.3,281734.42
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 23-PENJAMO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ALEJANDRO FLORES RAZO,05/04/2021,02/06/2021,08/04/2021 01:49:35 a.m.,ACTIVO,,1324572.46,,15000,,,,,,22968,37968
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 24-PUEBLO NUEVO,PRESIDENTE MUNICIPAL,C,NUEVA ALIANZA GUANAJUATO,NUEVA ALIANZA GUANAJUATO,MA ELEAZAR RAZO GARCIA,05/04/2021,02/06/2021,08/04/2021 04:09:20 a.m.,ACTIVO,,269143.41,,400.87,,,,,,,400.87
